Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),,sub(pm10),sub(pm2.5),so2(sub),sub(no2),(sub)nh3,check(pm10),check(pm2.5),check(s02),check(no2),check(nh3),AQI
23-02-2021,23.17,93.99,2.58,16.06,18.23,4.4,3.42,1.45,34.84,0,0,,,,61.43,0.39,180.25,126.02,909.9,,94,39,4,20,1,1,1,1,1,1,94
24-02-2021,28.98,285.72,2.35,28.29,28.15,4.2,4.13,1.14,51.88,0,0,,,,54.06,0.41,173.69,134,923.15,,236,48,5,35,1,1,1,1,1,1,236
25-02-2021,30.47,275.2,2.57,66.23,53.89,6.57,3.53,1.76,47.86,0,0,,,,44.96,0.41,181.18,135.57,918.43,,225,51,4,83,2,1,1,1,1,1,225
26-02-2021,35.5,96.36,2.35,46.79,12.36,18.32,2.82,1.85,46.89,0,0,,,,40.41,0.43,185.81,135.27,917.73,,96,59,4,58,5,1,1,1,1,1,96
27-02-2021,33.39,110.22,2.84,52.69,53.47,5.19,3.62,1.59,61.29,0,0,,,,30.28,0.4,186.93,160.48,926.03,,107,56,5,66,1,1,1,1,1,1,107
28-02-2021,29.91,102.35,3.04,38.56,38.53,6.22,2.33,0.62,61.84,0,0,,,,29.24,0.39,186.16,142.18,909.08,,102,50,3,48,2,1,1,1,1,1,102
01-03-2021,28.3,85.65,8.14,52.57,58.62,4.6,3.26,1.51,46.63,0,0,,,,31.59,0.49,167.8,136.65,909.96,,86,47,4,66,1,1,1,1,1,1,86
02-03-2021,34.37,79.33,6.34,35.15,38.41,3.95,4.32,0.85,50.57,0,0,,,,36.85,0.46,182,120.62,927.62,,79,57,5,44,1,1,1,1,1,1,79
03-03-2021,31.8,88.14,2.35,23.67,12.85,5.92,2.73,1.56,53.22,0,0,,,,34.76,0.38,169.32,144.32,931.85,,88,53,3,30,1,1,1,1,1,1,88
04-03-2021,29.66,96.44,5.06,55.21,47.04,5.95,3.88,1.17,41.37,0,0,,,,31.91,0.39,193.34,144.58,917.43,,96,49,5,69,1,1,1,1,1,1,96
05-03-2021,26.49,79.21,8.26,40.31,48.56,4.79,3.74,1.15,37.36,,,,,,43.8,0.43,176.31,157.06,996.45,,79,44,5,50,1,1,1,1,1,1,79
06-03-2021,27.26,62.7,8.17,63.7,71.87,3.86,3.3,1.19,35.9,,,,,,42.2,0.41,187.92,155.95,987.96,,63,45,4,80,1,1,1,1,1,1,80
07-03-2021,28.96,71.07,5.66,46.03,51.7,4.68,3.27,1.06,48.46,,,,,,39.05,0.4,159.48,153.64,970.49,,71,48,4,58,1,1,1,1,1,1,71
08-03-2021,25.55,71.15,6.14,35.22,41.36,5.27,4.8,0.77,35.37,,,,,,42.95,0.45,180.4,100.1,975.53,,71,43,6,44,1,1,1,1,1,1,71
09-03-2021,25.09,57.67,5.74,30.12,35.86,5.64,4.02,0.91,27.89,,,,,,53.5,0.5,161.57,149.39,954.13,,58,42,5,38,1,1,1,1,1,1,58
10-03-2021,22.71,48.91,4.56,32.7,37.26,5.73,4,0.84,26.43,,,,,,55.32,0.61,156.2,146.95,927.25,,49,38,5,41,1,1,1,1,1,1,49
11-03-2021,23.33,43.55,3.86,27.82,31.44,6.28,5.92,1.1,30.53,,,,,,56.85,0.74,149.13,148.32,930.94,,44,39,7,35,2,1,1,1,1,1,44
12-03-2021,27.18,49.36,3.61,34.89,38.14,5.78,5.57,1.33,36.2,,,,,,39.01,0.64,150.27,133.26,917.03,,49,45,7,44,1,1,1,1,1,1,49
13-03-2021,24.7,58.27,4.42,31.37,35.8,5.9,1.67,1.1,45.72,,,,,,35.62,0.62,149.65,144.4,912.92,,58,41,2,39,1,1,1,1,1,1,58
14-03-2021,26.15,61.79,5.62,30.78,36.41,5.7,4.98,0.75,49.85,,,,,,43.34,0.7,144.06,152.02,947.99,,62,44,6,38,1,1,1,1,1,1,62
15-03-2021,25.44,61.93,7.12,39.37,46.49,5,4.26,1.08,51.34,,,,,,32.89,0.66,147.42,154.38,955.44,,62,42,5,49,1,1,1,1,1,1,62
16-03-2021,28.96,64.5,5.22,39.57,44.75,5.26,4.41,1.03,55.93,,,,,,37.82,0.42,165.4,156.83,962.8,,65,48,6,49,1,1,1,1,1,1,65
17-03-2021,32.28,73.63,6.99,45.92,52.25,4.97,4.81,0.92,49.79,,,,,,46.62,0.45,151.95,129.96,974.24,,74,54,6,57,1,1,1,1,1,1,74
18-03-2021,32.83,83.89,4.68,39.01,43.69,5.33,4.53,1.12,59.46,,,,,,43.77,0.37,188.28,140.76,990.13,,84,55,6,49,1,1,1,1,1,1,84
19-03-2021,32.03,95.16,5.21,48.04,53.25,4.68,4.65,1.2,53.45,,,,,,40.62,0.49,167.08,143.11,989.4,,95,53,6,60,1,1,1,1,1,1,95
20-03-2021,31.59,95.4,5.49,38.42,43.92,5.24,4.77,1.64,59.18,,,,,,40.09,0.61,159.53,134.15,986.79,,95,53,6,48,1,1,1,1,1,1,95
21-03-2021,31.58,87.47,4.66,44.63,46.19,4.73,5.29,1.48,55.34,,,,,,34.15,0.42,173.99,147.1,982.93,,87,53,7,56,1,1,1,1,1,1,87
22-03-2021,29.92,89.07,6.81,36.9,43.72,4.81,6.41,1.35,47.21,,,,,,33.8,0.37,165.54,150.46,981.52,,89,50,8,46,1,1,1,1,1,1,89
23-03-2021,29.58,89.71,6.37,36.02,42.38,5.17,4.35,1.27,42.27,,,,,,48.25,0.68,156.49,151.91,979.47,,90,49,5,45,1,1,1,1,1,1,90
24-03-2021,34.57,83.33,4.29,38.57,39.7,5.92,5.76,1.4,31.81,,,,,,50.66,0.44,166.47,140.06,971.67,,83,58,7,48,1,1,1,1,1,1,83
25-03-2021,32.44,92.1,2.67,35.3,22.58,8.01,4.38,1.48,31.74,,,,,,43.16,0.33,182.53,118.21,981.75,,92,54,5,44,2,1,1,1,1,1,92
26-03-2021,35.4,101.63,2.32,38.65,19.8,8.48,6.08,1.34,52.93,,,,,,36.84,0.41,180.48,137.77,982.11,,101,59,8,48,2,1,1,1,1,1,101
27-03-2021,34.44,112.06,3.72,35.04,31.35,7.19,3.94,1.25,54.2,0.5,1.51,0.4,0.3,,45.9,0.6,151.12,130.53,984.73,,108,57,5,44,2,1,1,1,1,1,108
28-03-2021,35.31,108.03,5.69,31.2,36.89,7.4,2.52,1.42,49.61,0.5,1.5,0.4,0.3,,49.13,0.5,200.7,101.95,983.64,,105,59,3,39,2,1,1,1,1,1,105
29-03-2021,37.15,101.28,6.02,36.64,42.66,7.38,3.84,1.09,46.94,0.5,1.5,0.4,0.3,,48.16,0.49,182.83,114.98,982.24,,101,62,5,46,2,1,1,1,1,1,101
30-03-2021,39.75,100.19,22.22,58.95,81.16,6.92,1.9,1.66,31.12,0.5,1.5,0.4,0.3,,54.67,0.81,227.91,128.98,982.38,,100,66,2,74,2,1,1,1,1,1,100
31-03-2021,42.85,116.74,13.62,72.92,86.54,6.98,4.3,2.09,31.52,0.5,1.5,0.4,0.3,,37.86,0.56,213.62,128.64,979.25,,111,71,5,91,2,1,1,1,1,1,111
01-04-2021,39.63,89.05,19.62,55.78,75.41,7.05,3.55,1.28,25.96,0.5,1.5,0.4,0.3,,49.69,0.77,242.61,142.49,983.94,,89,66,4,70,2,1,1,1,1,1,89
02-04-2021,34.27,86.07,13.6,61,74.6,7.09,2.91,1.3,30.74,0.5,1.5,0.4,0.3,,43.82,0.71,223.12,144.41,981.91,,86,57,4,76,2,1,1,1,1,1,86
03-04-2021,35.97,106.86,9.87,45.91,55.78,7.27,3.6,1.5,30.65,0.5,1.5,0.4,0.3,,53.96,0.93,237.27,129.75,983.58,,105,60,5,57,2,1,1,1,1,1,105
04-04-2021,38.74,113.33,9.24,53.58,62.85,7.16,5.59,1.5,29.48,0.5,1.5,0.4,0.3,,46.29,0.55,207.37,132.06,980.65,,109,65,7,67,2,1,1,1,1,1,109
