Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),O Xylene (µg/m³),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),VWS (m/s),AT (°C),NH3 (µg/m³),Temp,To Date,Xylene (µg/m³)
01-01-2024 00:00,71.79,144.17,3.96,36.96,20.99,,0.37,44.26,7.62,9.89,0.69,2.13,,67.81,1.35,71.29,67.06,1001.0,0.99,24.04,,,,
02-01-2024 00:00,64.05,119.57,3.1,19.36,11.76,,0.57,48.02,1.9,0.9,0.06,0.21,,75.44,0.95,102.09,67.32,1001.0,0.96,22.18,,,,
03-01-2024 00:00,51.29,127.19,4.75,25.21,15.84,,0.49,30.59,9.51,16.63,0.9,2.57,,67.99,1.26,100.79,73.66,1001.0,0.79,21.61,,,,
04-01-2024 00:00,53.07,127.23,4.83,28.44,17.47,,0.42,29.51,7.46,7.94,0.33,1.31,,65.28,1.06,99.61,75.23,1001.0,0.55,21.32,,,,
05-01-2024 00:00,58.06,127.47,9.63,34.51,24.02,,0.51,29.89,8.11,13.16,1.07,3.53,,58.17,1.41,84.31,74.5,1001.0,0.69,21.39,,,,
06-01-2024 00:00,50.26,104.6,3.14,22.23,13.19,,0.39,34.28,12.23,30.51,1.39,3.4,,63.33,1.3,95.29,74.86,1001.0,0.64,20.21,,,,
07-01-2024 00:00,47.54,104.35,2.86,16.71,10.29,,0.42,49.26,2.4,7.5,0.49,0.5,,67.4,1.34,98.32,69.89,1001.0,0.59,21.23,,,,
08-01-2024 00:00,54.13,111.92,4.14,25.06,15.31,,0.52,51.34,1.3,8.58,0.57,0.59,,74.25,1.78,79.74,61.98,1001.0,0.52,22.63,,,,
09-01-2024 00:00,61.67,139.61,4.09,37.13,21.17,,0.41,41.38,0.73,3.84,0.49,0.32,,63.4,2.89,50.54,58.94,1001.0,0.48,24.24,,,,
10-01-2024 00:00,59.88,129.13,4.23,26.23,15.95,,0.44,46.69,2.01,7.58,0.52,0.61,,68.96,1.43,87.35,65.1,1001.0,0.61,22.91,,,,
11-01-2024 00:00,54.33,117.3,8.04,33.93,22.56,,0.61,47.67,0.79,3.59,0.54,0.33,,67.81,0.69,94.83,72.74,1001.0,0.39,23.8,,,,
12-01-2024 00:00,54.86,125.04,7.32,41.92,25.92,,0.52,33.86,0.81,3.44,0.51,0.26,,62.31,1.4,75.46,74.77,1001.0,0.44,24.91,,,,
13-01-2024 00:00,49.97,134.31,13.1,49.97,34.15,,0.54,21.41,0.91,4.97,0.52,0.37,,49.68,2.61,138.18,75.0,1001.0,0.75,25.07,,,,
14-01-2024 00:00,54.04,128.95,7.24,42.02,25.9,,0.39,18.87,2.46,23.47,4.27,3.04,,35.69,2.87,70.79,79.67,1001.0,0.92,23.91,,,,
15-01-2024 00:00,53.59,133.49,9.05,42.57,27.52,,0.44,27.08,1.03,5.46,0.53,0.55,,40.01,1.22,148.52,76.63,1001.0,0.99,23.73,,,,
16-01-2024 00:00,64.14,152.77,13.14,48.4,33.42,,0.52,26.66,0.76,3.58,4.43,0.26,,41.44,1.81,151.88,74.3,1001.0,0.93,23.57,,,,
17-01-2024 00:00,68.9,167.29,17.38,57.5,41.02,,0.49,27.4,2.46,44.53,39.69,0.5,,49.28,1.65,99.61,70.39,1001.0,0.89,23.41,,,,
18-01-2024 00:00,52.37,143.78,8.71,44.59,28.25,,0.47,29.44,1.41,17.4,11.29,1.5,,50.06,1.51,68.42,73.1,1001.0,0.84,23.86,,,,
19-01-2024 00:00,46.97,116.72,6.15,40.03,24.43,,0.47,26.47,1.66,39.86,4.48,0.25,,44.66,1.35,88.15,64.42,1001.0,0.89,23.61,,,,
20-01-2024 00:00,62.14,135.64,3.6,35.17,20.73,,0.43,26.48,0.9,20.0,1.28,4.02,,39.21,2.23,66.29,75.99,1001.0,0.95,23.1,,,,
21-01-2024 00:00,42.19,106.74,7.52,35.67,24.02,,0.62,30.86,0.97,14.87,1.39,5.27,,39.5,0.93,97.6,76.51,1001.0,0.98,22.87,,,,
22-01-2024 00:00,85.0,218.77,18.32,47.04,37.62,,0.68,22.1,5.09,26.06,12.32,22.64,,36.97,0.85,82.95,78.7,1001.0,0.99,22.9,,,,
23-01-2024 00:00,91.24,232.31,17.1,53.16,39.7,,0.61,21.23,3.75,17.21,8.59,8.9,,37.86,1.42,83.78,75.81,1001.0,0.99,23.09,,,,
24-01-2024 00:00,60.03,160.85,16.13,51.58,38.2,,0.65,19.31,3.96,22.54,10.87,7.32,,42.44,1.18,91.69,77.6,1001.0,0.95,23.49,,,,
25-01-2024 00:00,57.46,156.65,11.19,50.38,33.93,,0.6,22.78,3.66,14.19,6.35,3.91,,38.82,0.97,107.23,75.08,1001.0,1.0,23.73,,,,
26-01-2024 00:00,49.26,130.48,8.69,46.24,30.04,,0.6,23.98,2.67,11.19,4.09,2.68,,40.15,0.81,85.64,79.8,1001.0,1.0,23.75,,,,
27-01-2024 00:00,50.55,139.08,9.58,49.61,32.36,,0.63,31.6,2.79,8.69,2.81,2.26,,39.85,0.85,95.68,77.07,1001.0,1.02,24.68,,,,
28-01-2024 00:00,69.18,242.59,20.49,65.45,48.22,,0.84,31.14,3.32,13.06,2.85,3.07,,41.65,1.34,162.83,74.52,1001.0,1.01,24.94,,,,
29-01-2024 00:00,56.09,161.36,6.5,40.54,25.63,,0.51,35.38,1.7,7.2,1.58,2.75,,41.05,3.8,80.48,75.91,1001.0,1.02,24.64,,,,
30-01-2024 00:00,58.03,158.75,4.18,46.55,26.83,,0.64,43.13,2.06,18.39,5.91,2.53,,49.43,1.41,134.11,73.88,1001.0,0.96,25.28,,,,
31-01-2024 00:00,57.66,133.92,12.14,46.26,32.63,12.0,0.7,47.45,4.12,31.7,11.05,4.82,,54.15,2.56,115.7,62.51,1001.0,0.91,25.09,,,,
01-02-2024 00:00,40.23,99.6,12.32,32.92,26.25,,0.79,47.96,4.81,32.98,14.73,5.12,,62.1,3.16,258.41,76.78,1001.0,0.7,25.29,,,,
02-02-2024 00:00,54.81,118.8,23.01,58.58,46.74,16.25,0.77,38.62,7.54,46.25,17.4,7.48,,52.79,0.72,161.67,79.33,1001.0,0.83,26.61,,,,
03-02-2024 00:00,63.04,152.46,25.91,59.74,49.48,44.79,0.79,39.52,9.23,59.4,22.66,10.09,,45.9,0.72,138.3,75.29,1001.0,0.89,27.08,,,,
04-02-2024 00:00,63.99,170.78,17.63,50.07,38.58,45.16,0.54,48.2,6.32,43.78,17.26,8.28,,47.12,2.77,165.08,74.42,1001.0,0.96,27.77,,,,
05-02-2024 00:00,23.09,57.27,3.67,23.26,15.09,9.37,0.57,46.91,1.07,9.97,3.85,1.09,,59.68,4.84,108.8,83.41,1001.0,0.81,26.2,,,,
06-02-2024 00:00,26.71,63.67,3.98,30.75,18.97,13.31,0.57,46.65,1.39,17.44,4.5,1.83,,51.57,2.29,96.21,78.7,1001.0,0.87,26.24,,,,
07-02-2024 00:00,38.49,140.47,3.67,35.25,13.74,20.97,0.52,40.18,1.31,18.46,4.59,1.93,,56.76,1.5,73.75,88.21,1001.0,0.81,24.46,,,,
08-02-2024 00:00,22.87,71.88,6.6,25.82,6.08,34.49,0.67,49.75,1.77,3.76,0.69,0.33,,35.66,1.3,80.05,108.57,1001.0,1.02,25.92,,,,
09-02-2024 00:00,30.13,71.3,6.67,,6.17,15.91,0.61,29.63,0.93,3.36,0.47,0.25,,32.68,1.32,83.53,87.58,1001.0,1.02,24.56,,,,
10-02-2024 00:00,28.31,71.13,6.73,,6.2,19.06,0.54,34.67,0.8,3.41,0.47,0.25,,30.65,2.37,61.46,89.96,1001.0,1.03,24.67,,,,
11-02-2024 00:00,26.42,62.01,6.7,,6.2,17.09,0.5,40.14,0.74,3.56,0.47,0.25,,31.03,2.04,76.22,88.64,1001.0,1.05,25.0,,,,
12-02-2024 00:00,35.1,71.96,6.83,,6.29,21.09,0.55,50.7,0.84,3.67,0.47,0.25,,37.25,2.04,73.01,77.08,1001.0,1.04,24.9,,,,
13-02-2024 00:00,40.61,81.25,6.88,10.8,6.4,27.0,0.56,49.43,1.31,3.66,0.93,0.25,,39.06,2.71,84.62,69.45,1001.0,1.05,25.28,,,,
14-02-2024 00:00,39.38,80.03,4.93,25.12,15.93,29.86,0.59,30.21,3.82,3.53,0.52,0.25,,30.46,3.76,37.88,78.55,1001.0,1.06,25.78,,,,
15-02-2024 00:00,47.79,91.02,4.61,20.09,13.24,28.35,0.59,53.53,2.39,3.68,0.47,0.25,,43.13,1.99,85.19,83.87,1001.0,1.05,26.4,,,,
16-02-2024 00:00,46.15,90.08,4.78,18.21,12.45,33.79,0.75,50.05,1.28,9.66,0.56,0.25,,40.52,1.73,92.4,87.2,1001.0,1.07,27.6,,,,
17-02-2024 00:00,43.0,85.93,5.09,17.91,12.54,168.82,0.6,45.93,0.69,12.01,0.47,0.25,,37.94,1.45,73.2,89.65,1001.0,1.07,28.87,,,,
18-02-2024 00:00,51.26,69.3,6.5,18.18,13.72,66.27,0.56,40.65,0.71,3.37,0.47,0.25,,32.96,2.62,209.74,94.0,1001.0,1.05,29.57,,,,
19-02-2024 00:00,33.46,82.01,5.0,14.82,10.96,76.69,0.58,49.73,0.68,5.31,0.47,0.25,,29.42,5.2,294.78,98.48,1001.0,1.06,28.49,,,,
20-02-2024 00:00,38.53,103.07,4.82,13.63,10.24,,0.69,61.55,0.67,11.1,0.47,0.26,,59.33,4.62,284.66,95.62,1001.0,0.86,26.76,,,,
21-02-2024 00:00,26.48,107.06,4.53,12.4,9.44,,0.85,58.13,0.67,3.85,0.47,0.25,,61.85,7.04,298.23,94.09,1001.0,0.75,26.24,,,,
22-02-2024 00:00,27.21,122.78,4.21,10.35,8.19,25.03,0.56,52.91,0.67,3.98,0.47,0.26,,52.36,6.53,238.16,100.31,1001.0,0.84,26.05,,,,
23-02-2024 00:00,45.01,128.18,4.05,8.68,7.25,10.58,0.69,22.91,0.71,61.98,0.47,0.25,,22.73,2.65,96.09,108.62,1001.0,1.09,26.6,,,,
24-02-2024 00:00,37.67,108.88,4.12,8.78,7.36,10.79,0.57,23.68,3.46,7.76,0.62,0.36,,17.37,4.67,35.17,119.49,1001.0,1.08,26.07,,,,
25-02-2024 00:00,36.12,102.57,4.04,8.8,7.31,16.29,0.57,20.8,0.84,28.51,0.47,0.25,,18.02,2.21,69.31,138.14,1001.0,1.08,26.24,,,,
26-02-2024 00:00,43.15,132.05,4.08,8.75,7.32,14.8,0.62,36.53,0.67,39.04,0.47,0.25,,32.26,1.64,96.53,146.9,1001.0,1.09,26.47,,,,
27-02-2024 00:00,59.27,153.65,4.03,8.71,7.26,19.65,0.7,58.77,0.67,38.93,0.47,0.25,,38.43,2.75,73.03,172.73,1001.0,1.1,27.91,,,,
28-02-2024 00:00,51.17,126.45,4.06,8.18,7.02,39.09,1.19,53.99,0.67,28.8,0.47,0.25,,40.08,2.23,87.25,185.49,1001.0,1.09,28.25,,,,
29-02-2024 00:00,63.77,158.08,3.97,7.56,6.65,73.92,1.24,43.25,0.81,61.31,0.47,0.25,,34.48,1.3,132.05,174.78,1001.0,1.12,30.22,,,,
01-03-2024 00:00,74.81,171.55,4.06,7.97,6.92,41.97,0.8,57.58,0.98,44.78,0.71,0.29,,37.49,3.98,265.63,150.93,1001.0,1.11,30.42,,,,
02-03-2024 00:00,29.1,80.42,6.91,18.68,14.4,20.4,0.9,87.78,0.67,17.62,0.47,0.25,,58.42,7.03,279.09,167.19,1001.0,0.64,27.08,,,,
03-03-2024 00:00,13.87,45.34,9.38,27.75,20.78,26.3,0.99,41.84,0.69,15.78,0.47,0.25,,34.24,6.61,264.73,182.61,1001.0,0.64,22.22,,,,
04-03-2024 00:00,47.99,115.42,12.24,19.91,18.41,64.56,0.94,25.01,0.67,60.37,0.47,0.25,,26.41,2.53,131.24,192.15,1001.0,0.99,24.28,,,,
05-03-2024 00:00,19.43,82.43,14.34,13.71,16.43,19.47,0.98,29.56,0.67,32.64,0.47,0.25,,24.51,3.11,67.73,199.63,1001.0,1.06,25.34,,,,
06-03-2024 00:00,16.09,101.6,14.37,13.75,16.47,19.05,0.95,32.25,0.67,52.83,0.47,0.25,,22.83,4.31,74.98,149.04,1001.0,1.11,28.04,,,,
07-03-2024 00:00,36.4,101.44,13.95,18.79,18.93,37.02,0.97,24.35,0.83,24.62,0.47,0.25,,23.35,3.17,107.39,163.01,1001.0,1.1,27.93,,,,
08-03-2024 00:00,32.22,95.06,12.74,33.44,26.06,28.65,0.84,30.48,0.67,7.55,0.47,0.64,,26.51,4.17,120.3,174.64,1001.0,1.09,28.38,,,,
09-03-2024 00:00,26.7,79.57,12.77,33.45,26.09,46.3,0.91,32.86,0.67,7.13,0.47,0.25,,20.25,3.96,108.03,169.74,1001.0,1.12,28.48,,,,
10-03-2024 00:00,43.91,113.89,12.73,33.45,26.06,72.78,1.1,41.58,0.94,11.94,0.47,0.56,,28.84,2.38,143.73,166.14,1001.0,1.12,29.39,,,,
11-03-2024 00:00,41.12,112.96,11.8,30.63,23.97,72.7,0.87,32.7,1.76,31.31,0.47,0.25,,23.83,3.73,160.01,183.15,1001.0,1.14,30.69,,,,
12-03-2024 00:00,28.17,69.22,10.58,27.11,21.32,52.58,1.03,56.12,0.69,7.13,0.48,0.25,,37.26,6.16,74.02,189.28,1001.0,0.99,30.04,,,,
13-03-2024 00:00,25.18,87.51,5.44,29.15,18.33,10.28,1.19,59.31,3.55,17.48,0.91,0.73,,28.85,6.01,278.93,198.18,1001.0,1.07,30.94,,,,
14-03-2024 00:00,33.87,136.75,3.35,31.57,17.9,13.35,1.06,38.03,4.75,21.35,1.14,0.93,,34.07,5.78,213.22,183.95,1001.0,0.9,29.03,,,,
15-03-2024 00:00,54.38,180.75,5.32,41.81,24.36,16.27,1.07,25.43,4.5,21.25,1.06,0.92,,27.03,3.28,218.1,177.12,1001.0,1.11,29.72,,,,
16-03-2024 00:00,80.59,202.46,14.87,52.85,36.88,6.63,1.29,19.83,4.38,21.34,1.07,0.89,,28.71,1.65,148.5,187.16,1001.0,1.11,30.67,,,,
17-03-2024 00:00,43.11,117.81,3.91,36.05,20.5,6.35,1.01,24.35,4.45,21.34,1.1,0.9,,24.48,2.58,112.21,190.85,1001.0,1.14,31.54,,,,
18-03-2024 00:00,33.25,97.31,3.59,36.7,20.58,11.2,1.05,15.51,4.62,21.6,1.12,0.92,,16.68,3.88,73.4,196.44,1001.0,1.16,31.91,,,,
19-03-2024 00:00,49.56,126.6,10.92,51.83,33.44,11.71,1.22,13.52,4.59,21.31,1.09,1.02,,16.89,2.22,114.68,162.57,1001.0,1.16,31.92,,,,
20-03-2024 00:00,41.93,105.88,5.74,42.97,25.24,4.06,0.98,17.51,4.37,21.37,1.06,0.9,,20.0,3.62,215.49,150.38,1001.0,1.17,32.65,,,,
21-03-2024 00:00,64.65,148.17,8.94,52.72,32.4,15.37,1.16,15.43,4.45,21.41,1.18,0.94,,21.55,2.03,193.57,120.17,1001.0,1.17,32.55,,,,
22-03-2024 00:00,64.74,164.17,10.41,52.82,33.53,14.43,1.12,18.87,5.71,23.57,1.27,0.91,,21.76,3.76,183.17,151.98,1001.0,1.17,32.64,,,,
23-03-2024 00:00,51.76,120.12,3.98,34.89,19.99,34.18,1.02,44.16,7.53,26.62,1.57,0.99,,29.87,5.01,247.64,144.11,1001.0,1.03,32.14,,,,
24-03-2024 00:00,38.2,63.29,4.13,33.28,19.31,28.25,1.17,48.66,7.52,26.64,1.59,0.99,,37.22,4.59,246.85,145.71,1001.0,0.85,31.87,,,,
25-03-2024 00:00,26.63,47.53,4.16,31.19,18.32,22.91,1.1,56.91,7.39,26.41,1.54,0.94,,36.85,3.62,188.69,155.16,1001.0,0.88,33.09,,,,
26-03-2024 00:00,58.31,103.78,6.96,37.21,23.35,21.19,1.18,60.74,7.71,26.72,1.6,0.99,,36.08,3.31,225.86,164.66,1001.0,0.82,34.26,,,,
27-03-2024 00:00,70.96,139.44,7.95,40.73,25.8,,1.29,54.18,7.42,26.41,1.54,0.94,,32.69,3.84,203.99,162.92,1001.0,1.0,35.24,,,,
28-03-2024 00:00,42.09,106.54,4.31,31.46,18.56,40.48,1.1,53.66,9.83,29.68,2.25,1.4,,33.95,5.52,192.97,159.26,1001.0,1.03,34.93,,,,
29-03-2024 00:00,37.6,91.52,3.35,29.63,16.95,29.29,1.11,44.37,10.11,32.27,2.56,1.74,,30.66,5.36,240.23,148.9,1001.0,1.16,33.92,,,,
30-03-2024 00:00,42.29,91.58,3.78,31.13,18.01,30.17,1.17,38.79,10.11,32.33,2.58,1.75,,34.68,5.36,241.64,163.48,1001.0,0.98,32.35,,,,
31-03-2024 00:00,41.89,101.42,4.12,30.48,17.94,34.77,1.18,34.81,10.11,32.27,2.56,1.74,,32.01,5.28,176.18,168.59,1001.0,1.02,31.6,,,,
01-04-2024 00:00,65.75,174.78,4.51,36.65,21.25,40.84,1.13,39.27,10.11,32.27,2.56,1.74,,31.61,3.79,278.21,143.85,1001.0,1.06,32.48,,,,
02-04-2024 00:00,51.09,138.18,3.49,30.83,17.64,40.23,1.17,28.67,10.11,32.27,2.57,1.74,,25.53,5.09,203.94,138.02,1001.0,1.17,32.44,,,,
03-04-2024 00:00,54.53,114.08,4.07,31.22,18.27,68.98,1.11,36.06,10.14,32.27,2.56,1.75,,32.87,5.29,255.12,164.97,1001.0,1.03,32.22,,,,
04-04-2024 00:00,50.41,110.37,3.15,29.45,16.71,16.03,1.14,45.2,10.12,32.46,2.56,1.79,,36.97,4.47,161.72,128.3,1001.0,0.97,32.2,,,,
05-04-2024 00:00,46.82,104.8,3.26,27.52,15.86,54.94,1.11,39.87,10.11,32.27,2.56,1.74,,34.15,5.79,255.38,142.15,1001.0,0.92,32.38,,,,
06-04-2024 00:00,39.53,90.33,3.44,26.62,15.56,45.81,1.15,37.84,10.11,32.27,2.56,1.74,,27.61,6.73,259.6,163.94,1001.0,1.16,32.94,,,,
07-04-2024 00:00,57.65,113.57,3.84,31.33,18.15,57.39,1.16,34.57,10.11,32.27,2.56,1.74,,27.5,5.16,226.55,170.03,1001.0,1.13,32.71,,,,
08-04-2024 00:00,87.77,155.17,4.43,39.29,22.47,35.94,1.12,51.26,10.11,32.27,2.56,1.74,,33.04,2.72,231.49,156.21,1001.0,1.01,33.98,,,,
09-04-2024 00:00,95.5,179.92,7.37,55.03,32.34,42.16,1.13,34.33,10.11,32.27,2.56,1.74,,22.6,3.16,173.27,154.15,1001.0,1.2,35.72,,,,
10-04-2024 00:00,86.28,166.47,4.28,44.45,24.87,50.04,0.93,37.01,10.11,32.27,2.56,1.74,,24.69,3.39,218.97,162.22,1001.0,1.2,35.51,,,,
11-04-2024 00:00,78.45,135.48,3.29,36.22,20.13,124.24,,79.15,10.11,32.27,2.56,1.74,,38.19,2.61,167.78,146.8,1001.0,0.84,34.11,,,,
12-04-2024 00:00,43.42,91.57,3.1,29.63,16.77,54.05,,67.5,10.11,32.27,2.56,1.74,,36.7,3.77,194.65,160.42,1001.0,1.01,32.74,,,,
13-04-2024 00:00,54.02,98.64,4.33,31.52,18.61,64.15,1.06,58.61,9.28,25.99,2.1,1.42,,46.86,4.05,242.79,154.57,1001.0,0.59,32.07,,,,
14-04-2024 00:00,42.82,83.61,3.3,27.13,15.7,69.38,1.32,53.42,8.8,22.39,1.84,1.23,,48.26,3.8,241.58,181.49,1001.0,0.38,32.65,,,,
15-04-2024 00:00,30.81,89.64,2.73,27.7,15.55,31.38,1.33,76.61,8.8,22.39,1.84,1.23,,29.77,6.46,111.42,178.42,1001.0,1.14,37.52,,,,
16-04-2024 00:00,23.43,67.13,3.19,30.68,17.35,57.61,1.3,41.79,8.8,22.39,1.84,1.23,,28.82,5.62,43.15,169.05,1001.0,1.13,35.96,,,,
17-04-2024 00:00,29.84,76.34,3.75,38.47,21.56,40.25,1.67,37.61,8.8,22.39,1.84,1.23,,24.38,2.72,100.95,154.05,1001.0,1.23,37.35,,,,
18-04-2024 00:00,24.54,80.2,2.73,25.81,14.63,35.96,1.41,35.51,8.8,22.39,1.84,1.23,,25.75,7.05,176.79,183.12,1001.0,1.22,36.87,,,,
19-04-2024 00:00,29.87,90.71,2.79,22.39,13.0,44.68,1.4,45.39,8.8,22.39,1.84,1.23,,35.12,7.65,257.45,185.34,1001.0,1.01,34.73,,,,
20-04-2024 00:00,22.89,56.65,2.78,25.75,14.63,50.44,1.43,42.2,8.8,22.39,1.84,1.24,,32.91,7.35,226.62,208.63,1001.0,0.94,32.65,,,,
21-04-2024 00:00,36.7,84.61,2.83,28.41,15.97,71.08,1.68,48.18,8.8,22.39,1.84,1.23,,39.5,5.6,274.6,168.89,1001.0,0.84,32.52,,,,
22-04-2024 00:00,29.35,86.61,2.91,28.44,16.05,66.33,1.48,37.31,8.8,22.39,1.84,1.23,,31.92,5.94,233.04,193.28,1001.0,1.0,33.1,,,,
23-04-2024 00:00,51.44,131.56,3.91,35.31,20.14,67.62,1.51,32.83,8.8,22.39,1.84,1.23,,33.21,3.34,261.27,202.62,1001.0,1.04,33.77,,,,
24-04-2024 00:00,48.77,129.85,3.83,44.66,24.64,34.75,1.8,33.22,8.8,22.39,1.84,1.23,,25.03,3.45,262.31,123.4,1001.0,1.21,37.57,,,,
25-04-2024 00:00,47.93,119.32,3.12,33.34,18.59,68.94,1.52,39.78,8.8,22.39,1.84,1.23,,33.58,5.2,206.18,191.53,1001.0,1.08,35.23,,,,
26-04-2024 00:00,36.32,108.89,4.19,31.79,18.64,45.1,1.55,30.66,8.8,22.39,1.84,1.23,,32.81,5.24,226.46,184.8,1001.0,1.05,34.54,,,,
27-04-2024 00:00,36.61,104.03,4.43,37.48,21.59,74.33,1.5,28.76,8.8,22.39,1.84,1.23,,32.67,3.94,163.32,147.02,1001.0,1.06,34.75,,,,
28-04-2024 00:00,36.93,112.27,4.03,37.66,21.38,79.25,1.49,26.39,8.8,22.39,1.84,1.23,,23.47,5.55,144.13,183.73,1001.0,1.2,35.69,,,,
29-04-2024 00:00,21.26,79.73,2.74,27.65,15.53,54.04,1.55,28.04,8.8,22.39,1.84,1.23,,27.63,6.19,184.44,198.51,1001.0,1.17,35.64,,,,
30-04-2024 00:00,28.93,106.27,3.05,31.73,17.76,52.26,1.65,22.69,8.8,22.39,1.84,1.23,,18.91,6.86,198.48,192.93,1001.0,1.21,35.29,,,,
01-05-2024 00:00,29.56,112.77,3.03,30.41,17.1,52.42,1.83,22.43,8.8,22.39,1.84,1.23,,17.96,6.64,243.56,185.48,1001.0,1.21,34.67,,,,
02-05-2024 00:00,50.41,149.52,3.15,39.58,21.66,68.85,1.76,24.15,8.8,22.39,1.84,1.23,,17.23,2.8,209.05,164.16,1001.0,1.21,34.99,,,,
03-05-2024 00:00,45.48,138.21,4.35,40.91,23.2,46.67,1.8,22.8,8.8,22.39,1.84,1.23,,20.33,4.44,166.25,168.91,1001.0,1.22,35.46,,,,
