Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s),From Date,PM2.5,PM10,NO,NO2,NOx,SO2,CO,Ozone,Benzene,Toluene,Eth-Benzene,MP-Xylene,O-Xylene,RH,WS,WD,SR,BP,VWS,AT,NH3,Temp,To Date,Xylene
2020-04-24 00:00:00,36.0,119.66,1.76,11.91,7.77,34.46,19.93,0.61,114.25,2.49,5.62,,,,,31.67,44.55,1.09,132.64,0.0,0.0,221.6,978.19,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-25 00:00:00,20.05,76.07,1.54,5.8,4.35,28.81,11.13,0.4,116.48,0.85,3.21,,,,,31.97,41.05,1.13,152.84,0.0,0.0,187.58,978.42,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-26 00:00:00,28.48,111.38,1.89,9.2,6.43,34.44,13.62,0.56,78.73,1.89,3.38,,,,,29.62,60.91,1.55,120.34,0.01,0.6,86.85,981.13,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-27 00:00:00,24.96,44.75,1.91,5.39,4.42,36.4,8.97,0.46,98.26,1.2,2.08,,,,,30.16,60.43,1.9,104.42,0.0,0.0,242.07,984.02,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-28 00:00:00,31.9,65.32,1.79,8.41,5.94,35.75,8.66,0.55,102.75,1.28,3.87,,,,,30.99,54.74,1.17,105.82,0.0,0.0,203.44,983.94,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-29 00:00:00,41.7,106.76,1.74,7.88,5.61,37.41,12.64,0.6,119.36,1.78,6.87,,,,,31.92,51.03,1.11,163.08,0.0,0.0,217.85,981.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-30 00:00:00,44.94,113.52,1.76,7.67,5.52,37.09,13.9,0.57,115.51,1.78,3.69,,,,,32.22,48.89,1.05,145.44,0.0,0.0,223.5,980.61,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-01 00:00:00,45.38,126.62,1.74,8.28,5.81,38.56,12.28,0.6,112.85,1.65,7.05,,,,,32.29,51.43,1.22,134.62,0.0,0.0,226.37,978.86,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-02 00:00:00,29.56,101.72,1.72,3.44,3.17,37.77,11.4,0.5,111.22,1.07,1.83,,,,,31.82,53.23,2.2,108.78,0.0,0.0,222.17,978.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-03 00:00:00,30.54,71.26,1.85,5.77,4.58,36.01,10.43,0.57,78.61,1.16,2.71,,,,,30.72,61.72,1.65,133.4,0.03,2.6,143.09,979.86,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-04 00:00:00,21.6,45.62,2.17,10.85,7.55,35.86,8.6,0.53,95.56,1.04,5.66,,,,,30.87,57.4,0.88,159.57,0.0,0.0,251.16,981.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-05 00:00:00,38.9,93.84,2.2,15.57,10.08,35.15,16.78,0.6,105.57,2.08,13.26,,,,,32.0,48.72,1.04,241.83,0.0,0.0,245.82,979.79,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-06 00:00:00,44.04,155.06,1.99,16.17,10.22,32.9,13.12,0.51,103.79,1.79,10.45,,,,,31.61,46.01,1.19,150.87,0.0,0.0,163.83,979.24,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-07 00:00:00,22.47,80.88,1.7,9.98,6.7,28.34,13.49,0.39,127.49,1.14,10.66,,,,,31.77,43.26,1.23,152.2,0.0,0.0,263.29,979.82,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-08 00:00:00,36.9,130.84,1.77,7.77,5.58,32.45,12.99,0.52,133.86,1.43,10.94,,,,,32.55,45.8,1.22,178.0,0.0,0.0,247.52,978.14,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-09 00:00:00,48.4,124.28,1.73,7.19,5.23,39.54,14.93,0.59,136.25,1.81,4.34,,,,,32.93,46.58,1.43,126.35,0.0,0.0,218.79,978.73,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-10 00:00:00,33.88,105.97,1.83,7.67,5.58,38.3,11.44,0.43,101.64,1.27,3.24,,,,,30.79,54.85,1.75,117.49,0.0,0.2,118.37,980.09,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-11 00:00:00,37.33,83.38,1.98,9.17,6.49,37.5,8.67,0.48,113.4,1.45,4.36,,,,,30.97,56.36,1.41,112.58,0.0,0.0,190.3,980.97,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-12 00:00:00,36.02,84.92,1.83,8.73,6.14,39.51,13.46,0.48,118.83,1.32,5.97,,,,,31.94,50.46,1.13,82.89,0.0,0.0,205.47,980.41,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-13 00:00:00,42.36,132.95,1.83,9.69,6.64,44.57,18.59,0.58,113.16,1.5,8.59,,,,,31.61,53.43,1.0,205.37,0.0,0.0,127.18,979.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-14 00:00:00,36.87,105.44,2.46,10.41,7.54,37.89,14.09,0.45,100.79,1.02,6.89,,,,,32.06,48.91,1.1,178.3,0.0,0.0,220.28,978.53,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-15 00:00:00,31.59,97.98,2.19,12.35,8.36,32.21,12.95,0.45,110.09,0.94,7.33,,,,,32.62,41.18,1.97,310.46,0.0,0.0,245.54,978.05,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-16 00:00:00,36.23,132.33,2.07,17.21,10.84,32.29,18.62,0.59,122.63,1.3,9.58,,,,,32.86,38.38,1.94,296.34,0.0,0.0,258.46,977.01,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-17 00:00:00,40.83,154.71,2.15,19.71,12.24,34.01,22.89,0.64,100.96,1.63,12.14,,,,,33.02,36.76,1.26,276.88,0.0,0.0,203.81,975.64,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-18 00:00:00,38.18,164.98,2.38,25.19,15.34,34.1,37.15,0.75,94.4,2.47,15.68,,,,,33.02,35.05,1.67,287.99,0.0,0.0,240.52,974.75,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-19 00:00:00,35.92,163.24,2.8,30.47,18.49,33.9,26.72,0.78,104.62,2.32,28.48,,,,,33.07,32.84,1.05,246.74,0.0,0.0,225.75,974.07,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-20 00:00:00,35.72,138.32,2.66,25.49,15.66,34.88,24.99,0.68,100.84,1.67,17.36,,,,,32.41,32.54,1.84,307.9,0.0,0.0,251.63,973.89,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-21 00:00:00,34.87,151.16,2.55,20.17,12.81,32.96,22.66,0.66,120.24,1.58,11.2,,,,,32.53,31.76,2.16,293.19,0.0,0.0,258.96,973.68,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-22 00:00:00,41.5,162.11,2.54,23.61,14.63,35.65,28.49,0.78,109.47,2.39,15.68,,,,,35.2,31.44,1.43,242.89,0.0,0.0,245.43,973.78,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-23 00:00:00,35.35,184.15,2.63,13.73,9.44,33.91,24.29,0.64,106.45,2.17,13.47,,,,,35.94,31.67,1.79,247.65,0.0,0.0,226.75,974.96,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-24 00:00:00,34.98,154.85,2.59,18.36,11.88,32.34,14.45,0.61,93.15,1.32,11.31,,,,,34.8,31.66,1.83,299.92,0.0,0.0,236.93,975.56,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-25 00:00:00,34.39,140.67,2.61,20.91,13.26,35.85,24.35,0.74,100.46,1.68,14.03,,,,,33.46,33.01,1.99,281.5,0.0,0.0,247.36,975.07,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-26 00:00:00,34.58,181.82,3.8,22.75,15.2,32.3,15.5,0.7,76.89,1.81,19.11,,,,,35.02,31.58,1.91,247.62,0.0,0.0,236.87,973.55,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-27 00:00:00,30.91,156.67,2.15,8.89,6.49,34.36,14.11,0.58,122.08,1.14,6.81,,,,,34.2,34.09,1.65,177.0,0.0,0.0,235.24,971.98,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-28 00:00:00,31.75,257.67,1.78,3.57,3.35,40.72,13.23,0.57,102.71,0.81,2.47,,,,,26.6,47.15,2.75,110.66,0.0,0.0,201.71,973.94,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-29 00:00:00,21.92,53.42,2.01,7.24,5.49,42.25,9.48,0.56,87.44,0.64,2.96,,,,,17.98,61.13,2.21,116.54,0.09,8.2,183.18,976.92,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-30 00:00:00,21.79,42.17,1.92,4.28,3.85,48.58,7.82,0.54,98.08,0.64,3.65,,,,,18.0,61.33,1.73,140.62,0.0,0.0,232.17,978.87,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-31 00:00:00,17.76,30.64,1.99,6.02,4.78,49.26,3.32,0.53,80.77,0.63,2.84,,,,,17.45,69.46,1.6,163.12,0.29,28.2,204.94,980.62,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-01 00:00:00,35.41,77.27,2.91,18.16,12.02,51.06,10.22,0.97,90.67,1.67,20.89,,,,,23.87,64.44,0.57,119.47,0.0,0.0,229.61,980.85,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-02 00:00:00,28.14,88.73,2.17,10.68,7.46,34.72,9.77,1.1,105.37,1.32,11.42,,,,,28.65,55.03,1.14,198.76,0.0,0.0,239.67,979.01,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-03 00:00:00,42.08,112.33,2.95,21.56,13.86,29.2,14.33,0.85,88.91,1.72,21.78,,,,,28.94,53.06,0.88,217.92,0.0,0.0,219.19,977.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-04 00:00:00,44.76,125.3,4.67,21.8,15.41,29.17,14.36,0.78,77.3,2.35,21.65,,,,,25.68,58.61,1.17,169.52,0.0,0.0,116.16,976.25,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-05 00:00:00,37.28,79.12,4.16,13.7,10.68,31.5,13.3,0.69,71.15,1.7,12.93,,,,,24.61,62.65,1.05,152.01,0.0,0.4,185.98,976.35,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-06 00:00:00,28.08,65.2,2.0,5.87,4.73,27.43,9.15,0.55,82.02,1.13,6.05,,,,,26.84,59.49,1.18,126.24,0.0,0.0,226.54,975.77,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-07 00:00:00,36.84,80.49,2.52,15.2,10.15,26.24,9.66,0.7,84.21,1.5,13.21,,,,,27.44,59.65,0.98,189.13,0.0,0.0,216.47,975.27,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-08 00:00:00,40.94,93.17,3.11,22.67,14.6,26.34,11.24,0.76,80.28,1.89,18.32,,,,,29.91,55.7,0.98,197.99,0.0,0.0,215.23,975.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-09 00:00:00,47.38,143.46,3.44,27.48,17.43,28.91,14.69,0.85,90.36,2.09,25.28,,,,,33.89,52.76,0.85,186.62,0.0,0.0,219.68,974.85,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-10 00:00:00,45.34,136.48,3.39,18.78,12.76,25.58,11.61,0.69,78.5,1.64,19.04,,,,,34.21,53.59,0.87,208.95,0.0,0.0,213.63,974.27,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-11 00:00:00,44.7,123.83,6.55,32.19,22.46,25.47,9.85,0.85,60.01,1.91,26.38,,,,,34.27,53.93,0.69,194.76,0.0,0.0,202.53,973.18,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-12 00:00:00,50.4,131.57,2.72,15.12,10.27,28.49,10.08,0.76,87.58,1.89,11.44,,,,,35.75,52.63,1.08,133.2,0.0,0.0,199.51,972.06,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-13 00:00:00,44.53,139.44,3.01,18.09,12.08,25.06,9.4,0.75,60.75,1.94,13.93,,,,,31.05,56.96,1.28,164.04,0.0,0.0,137.28,972.72,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-14 00:00:00,49.43,149.6,4.26,21.86,15.1,26.65,8.9,0.87,67.38,2.29,21.19,,,,,34.25,55.26,0.85,162.22,0.0,0.0,184.35,974.08,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-15 00:00:00,40.03,109.31,2.65,16.77,11.08,28.94,11.56,0.72,93.73,1.67,10.27,,,,,36.61,48.7,1.05,212.18,0.0,0.0,181.76,972.22,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-16 00:00:00,34.11,97.28,2.84,19.53,12.34,22.94,10.52,0.79,89.72,1.73,11.85,,,,,36.8,48.31,1.34,152.45,0.0,0.0,211.27,970.01,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-17 00:00:00,26.94,76.56,1.83,7.85,5.64,20.91,8.59,0.67,84.06,0.72,4.16,,,,,35.34,52.8,1.73,111.94,0.0,0.0,219.08,969.75,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-18 00:00:00,35.57,95.34,2.16,15.53,10.03,23.42,8.85,0.76,86.28,0.03,0.85,,,,,37.12,51.14,1.24,144.99,0.0,0.0,218.27,970.22,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-19 00:00:00,41.5,199.79,2.19,15.23,9.89,20.59,8.48,0.84,71.33,0.0,0.0,,,,,36.93,52.9,1.5,138.33,0.0,0.0,183.62,972.04,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-20 00:00:00,32.68,106.76,3.5,19.67,13.32,20.65,5.31,0.65,79.94,0.35,4.69,,,,,30.46,56.13,1.44,157.2,0.0,0.2,137.88,973.78,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-21 00:00:00,39.81,87.87,1.8,16.75,10.38,21.25,6.11,0.71,105.41,1.24,6.43,,,,,32.7,57.01,1.16,101.27,0.0,0.0,131.46,973.12,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-22 00:00:00,35.77,69.79,2.64,25.63,15.79,24.31,6.45,0.84,90.65,1.56,13.82,,,,,30.46,60.11,1.01,197.28,0.02,1.8,205.52,973.41,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-23 00:00:00,22.8,48.05,2.01,10.3,7.12,20.04,5.6,0.65,59.97,0.84,4.63,,,,,31.1,60.64,1.68,104.53,0.0,0.0,214.16,975.33,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-24 00:00:00,25.4,45.14,2.42,15.35,10.14,21.54,4.31,0.79,47.94,0.92,6.44,,,,,27.56,67.81,1.3,115.28,0.05,5.2,137.3,976.41,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-25 00:00:00,32.04,65.5,6.11,32.91,22.49,20.56,3.11,1.1,50.97,1.77,23.26,,,,,29.29,67.69,0.75,226.85,0.03,3.0,206.65,974.03,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-26 00:00:00,40.88,94.55,4.15,24.35,16.33,22.71,3.82,0.8,46.0,1.79,22.08,,,,,30.46,64.38,1.45,223.13,0.01,1.2,173.61,972.94,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-27 00:00:00,38.06,148.38,3.9,19.5,13.56,22.81,9.68,0.57,39.5,0.9,9.13,,,,,33.57,55.22,2.05,258.0,0.0,0.0,199.2,971.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-28 00:00:00,50.38,282.86,4.68,21.8,15.41,20.38,4.95,0.68,32.81,1.18,10.14,,,,,36.56,52.43,1.88,255.16,0.0,0.0,207.68,971.05,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-29 00:00:00,35.56,133.8,3.54,21.49,14.32,18.27,7.25,0.68,56.59,1.01,10.43,,,,,33.44,56.31,1.52,216.05,0.15,14.8,183.49,973.08,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-30 00:00:00,32.6,75.5,2.13,16.26,10.38,17.95,5.59,0.72,68.62,1.01,7.09,,,,,30.23,63.82,1.26,122.03,0.0,0.2,195.35,974.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-01 00:00:00,46.03,116.55,2.22,18.65,11.73,21.83,5.41,0.83,76.03,1.36,10.69,,,,,33.08,60.24,1.1,142.93,0.0,0.0,175.37,973.25,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-02 00:00:00,46.13,125.39,2.41,20.72,12.98,23.31,3.76,0.87,92.34,1.56,11.28,,,,,35.56,57.52,0.9,154.89,0.0,0.0,191.12,970.93,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-03 00:00:00,44.0,131.18,2.9,18.1,11.99,24.29,7.11,0.85,91.78,1.73,12.19,,,,,35.03,58.38,1.21,134.38,0.0,0.0,177.1,970.43,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-04 00:00:00,34.42,77.7,1.79,11.03,7.33,23.97,5.95,0.67,75.19,0.97,5.34,,,,,31.8,62.21,1.82,122.54,0.0,0.0,189.35,970.99,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-05 00:00:00,23.12,45.39,2.58,19.95,12.72,22.01,5.32,0.64,92.33,0.86,8.88,,,,,26.19,67.22,1.24,125.77,0.06,5.4,173.51,971.83,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-06 00:00:00,29.78,61.97,2.48,18.72,11.98,19.84,5.29,0.7,54.41,1.02,7.68,,,,,28.41,68.47,1.14,117.09,0.01,1.0,160.96,971.15,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-07 00:00:00,14.15,27.66,2.25,11.04,7.71,19.73,3.98,0.49,34.74,0.58,6.94,,,,,25.35,70.37,1.67,95.86,0.01,0.8,149.82,973.99,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-08 00:00:00,16.8,29.91,3.89,14.57,10.93,14.9,6.06,0.87,32.12,0.67,7.14,,,,,25.83,74.7,1.31,133.95,0.01,0.6,132.7,975.17,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-09 00:00:00,23.22,45.54,3.98,18.92,13.3,18.45,3.91,1.23,68.64,0.73,9.32,,,,,30.77,66.87,0.85,234.59,0.0,0.0,176.74,971.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-10 00:00:00,21.81,73.76,3.45,16.83,11.76,20.73,5.06,0.73,72.48,0.58,5.67,,,,,32.76,60.08,1.8,239.99,0.0,0.0,209.18,969.69,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-11 00:00:00,16.25,46.29,2.93,17.8,11.85,17.91,3.26,0.68,84.51,0.7,9.48,,,,,29.26,64.6,1.26,232.93,0.02,2.4,174.61,970.94,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-12 00:00:00,16.82,41.53,3.26,21.0,13.82,18.7,4.58,0.6,87.36,0.72,12.32,,,,,28.08,62.63,1.29,258.33,0.0,0.2,153.69,972.26,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-13 00:00:00,26.49,96.87,4.57,26.13,17.62,19.05,4.37,0.68,78.51,1.02,14.78,,,,,30.89,59.64,1.03,247.0,0.0,0.0,230.71,972.05,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-14 00:00:00,37.38,134.53,3.15,23.04,14.82,18.89,5.31,0.71,77.17,0.96,17.32,,,,,34.16,57.45,0.92,171.79,0.0,0.0,206.73,972.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-15 00:00:00,31.48,80.4,2.12,10.32,7.21,19.58,5.42,0.67,87.16,0.64,5.98,,,,,31.05,63.65,1.51,101.77,0.01,1.4,195.86,973.57,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-16 00:00:00,22.28,50.99,2.73,15.83,10.65,21.95,5.02,0.65,58.28,0.76,9.71,,,,,29.94,65.04,1.31,94.7,0.0,0.0,149.43,972.68,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-17 00:00:00,30.76,62.6,2.01,11.41,7.71,22.37,2.23,0.63,68.25,0.66,5.87,,,,,30.96,65.05,1.43,106.1,0.0,0.0,140.27,973.31,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-18 00:00:00,27.81,64.41,2.21,14.69,9.62,21.7,1.87,0.63,59.8,0.53,9.01,,,,,30.49,66.56,1.24,104.35,0.0,0.0,140.87,974.41,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-19 00:00:00,16.52,43.67,5.32,25.25,17.76,21.29,2.83,0.79,47.84,0.79,12.54,,,,,27.54,70.99,1.08,223.04,0.13,12.2,139.15,973.08,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-20 00:00:00,14.17,37.64,3.27,21.76,14.24,23.48,2.9,0.63,92.84,0.9,13.73,,,,,24.6,70.5,1.28,242.61,0.02,1.6,131.89,971.56,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-21 00:00:00,14.47,28.33,3.53,20.89,14.0,18.9,1.17,0.56,64.64,0.88,22.88,,,,,21.25,77.04,1.12,175.03,0.07,6.6,144.92,974.41,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-22 00:00:00,10.49,24.85,5.93,24.08,17.65,17.7,2.24,0.68,37.19,1.13,17.66,,,,,20.45,78.95,1.07,232.92,0.15,10.6,82.29,975.28,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-23 00:00:00,25.01,58.99,7.56,32.03,23.2,17.2,3.33,0.88,66.55,1.51,23.7,,,,,26.23,68.51,0.91,230.03,0.0,0.0,213.88,974.59,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-24 00:00:00,29.38,65.1,4.63,21.33,15.12,16.35,1.2,0.73,61.19,1.14,19.25,,,,,26.87,70.14,1.17,118.09,0.04,4.0,206.24,977.22,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-25 00:00:00,19.55,44.05,2.17,10.34,7.28,20.17,4.27,0.56,56.75,0.52,7.18,,,,,27.83,70.49,1.22,96.66,0.0,0.0,185.39,978.81,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-26 00:00:00,28.83,74.73,5.04,24.77,17.28,28.81,4.07,0.86,87.06,0.79,13.19,,,,,33.63,60.18,0.74,161.67,0.0,0.0,302.67,977.96,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-27 00:00:00,24.71,67.8,3.83,16.54,11.91,25.32,5.54,0.66,70.77,0.69,8.04,,,,,32.04,61.79,1.78,261.07,0.0,0.0,232.92,975.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-28 00:00:00,21.98,67.91,4.32,19.53,13.91,20.93,4.3,0.68,58.62,0.67,9.27,,,,,32.29,61.33,1.73,255.53,0.0,0.0,212.47,973.69,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-29 00:00:00,18.11,51.51,3.57,17.74,12.36,21.12,3.5,0.62,54.85,0.59,9.88,,,,,25.7,71.05,1.11,151.12,0.04,4.2,123.64,974.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-30 00:00:00,13.43,36.85,3.98,23.97,16.0,19.13,4.67,0.68,59.87,1.01,15.86,,,,,25.17,70.81,1.11,206.08,0.0,0.0,170.58,976.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-31 00:00:00,26.62,58.7,5.16,22.74,16.31,16.51,5.09,0.77,40.98,0.56,16.14,,,,,26.6,74.36,0.67,129.37,0.01,1.2,140.84,975.36,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-01 00:00:00,20.99,47.95,4.33,18.99,13.64,19.79,4.48,0.71,44.92,0.5,10.31,,,,,25.58,75.56,0.86,161.69,0.03,2.6,140.89,974.93,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-02 00:00:00,16.97,44.51,4.59,19.02,13.86,22.25,3.11,0.7,49.13,0.68,9.99,,,,,29.16,68.24,1.19,264.4,0.0,0.0,200.7,972.82,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-03 00:00:00,21.06,56.2,4.84,20.31,14.76,20.21,3.68,0.71,50.6,0.66,8.57,,,,,30.85,64.28,1.48,260.44,0.0,0.0,164.53,968.86,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-04 00:00:00,19.88,56.57,8.58,29.65,22.76,19.94,4.41,0.82,59.02,0.9,16.61,,,,,31.3,62.79,1.11,240.78,0.0,0.2,184.37,967.35,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-05 00:00:00,27.61,68.81,7.18,33.6,23.72,14.02,3.65,0.98,34.05,0.69,33.88,,,,,28.11,71.13,0.73,139.17,0.01,0.8,110.78,968.66,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-06 00:00:00,8.92,35.92,2.32,10.96,7.72,20.88,4.42,0.54,49.89,0.44,8.7,,,,,30.76,62.96,2.1,90.95,0.0,0.0,184.34,971.38,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-07 00:00:00,19.19,37.47,2.97,13.21,9.45,20.04,3.7,0.64,50.94,0.44,5.85,,,,,28.93,66.75,1.62,111.75,0.0,0.0,184.84,974.04,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-08 00:00:00,37.1,72.41,4.03,23.55,15.82,17.71,4.38,0.82,75.4,0.82,15.71,,,,,31.55,64.49,0.56,160.89,0.0,0.0,170.89,972.27,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-09 00:00:00,25.09,44.53,6.28,25.67,18.78,15.37,3.8,0.94,52.33,0.51,13.87,,,,,27.38,72.73,1.19,243.93,0.07,6.6,111.28,971.76,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-10 00:00:00,26.82,45.69,3.83,15.22,11.21,13.93,3.2,0.92,28.81,0.31,9.17,,,,,27.21,74.3,1.02,131.68,0.0,0.0,100.34,972.95,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-11 00:00:00,37.15,55.61,3.52,17.25,12.02,14.43,2.44,1.2,46.61,0.25,8.75,,,,,27.91,73.98,0.71,172.45,0.0,0.0,122.47,972.56,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-12 00:00:00,19.32,52.05,3.36,13.33,9.83,13.46,4.88,0.69,43.6,0.17,6.48,,,,,28.66,71.29,1.63,244.82,0.04,4.0,171.69,971.59,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-13 00:00:00,13.36,25.13,9.68,22.43,19.83,13.94,2.48,0.76,31.82,0.42,16.13,,,,,21.74,82.46,0.92,179.78,0.17,16.6,45.76,971.29,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-14 00:00:00,17.03,32.27,4.2,15.74,11.8,11.14,4.73,0.57,33.4,0.41,12.98,,,,,24.39,78.42,1.08,86.13,0.02,1.8,95.43,970.52,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-15 00:00:00,23.94,40.95,2.13,6.87,5.39,12.32,2.85,0.41,40.52,0.29,3.93,,,,,27.3,73.75,1.26,116.21,0.0,0.0,159.92,970.57,,,,,,,,,,,,,,,,,,,,,,,,,,
